filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.23,-8100.0,402611.52,-2.0118649362045082,-366363.0
2008-04-28,J P MORGAN CHASE & CO,JPM,BOWLES CRANDALL CLOSE,,P,47.51,2000.0,16708.56,11.969912428120674,95020.0
2008-05-13,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,46.67,-1240.0,447811.21,-0.27690240268884736,-57870.8
2008-05-13,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,46.69,-500.0,449051.21,-0.11134587522879627,-23345.0
2008-05-13,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,46.66,-100.0,449551.21,-0.022244406816300192,-4666.0
2008-05-13,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,46.68,-1600.0,446211.21,-0.358574586236863,-74688.0
2008-10-20,J P MORGAN CHASE & CO,JPM,JACKSON LABAN,,P,810.0,400.0,400.0,100.0,324000.0
2008-10-20,J P MORGAN CHASE & CO,JPM,JACKSON LABAN,,P,24.56,15000.0,15000.0,100.0,368400.0
2008-10-23,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,842.22,2968.0,2968.0,100.0,2499708.96
2008-10-23,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,842.22,1494.0,1494.0,100.0,1258276.68
2008-10-23,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,842.22,1246.0,1246.0,100.0,1049406.12
2008-10-23,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,842.22,2103.0,2103.0,100.0,1771188.6600000001
2008-10-23,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,842.22,1266.0,1266.0,100.0,1066250.52
2008-10-23,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,842.22,605.0,605.0,100.0,509543.10000000003
2008-10-23,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,842.22,2793.0,2793.0,100.0,2352320.46
2009-01-21,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,22.93,500000.0,3545503.0,14.102371370155378,11465000.0
2009-01-21,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,22.93,500000.0,3545503.0,14.102371370155378,11465000.0
2009-01-21,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,22.93,500000.0,3545503.0,14.102371370155378,11465000.0
2009-01-21,J P MORGAN CHASE & CO,JPM,DIMON JAMES,Chairman & CEO,P,22.93,500000.0,3545503.0,14.102371370155378,11465000.0
2009-01-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,P,22.44,1800.0,5184.0,34.72222222222222,40392.0
2009-01-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,P,22.45,1800.0,3384.0,53.191489361702125,40410.0
2009-01-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,P,22.44,1800.0,5184.0,34.72222222222222,40392.0
2009-01-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,P,22.45,1800.0,3384.0,53.191489361702125,40410.0
